"plant","num_leaf_segments","num_uninfected","perc_infected","blackSpore","Undifilum","unk_infections","notAlfuInfected","morphospecies_not_counting_Undifilum","notes","startCulturedate","endCultureDate","Height","Width","Length","Flowering.","Weight.mg.","d15N....vs..air.","wt...N","d13C....vs..VPDB.","wt...C","percN","percC","m1","m2","m3","a1","a2","a3","m4","a4","X","treament","status","DateFlowering","DateFruiting","width","height","length","vol","X.Fl_Stems_atCollectionTime","X.Fl_stemsEndOfYear","X.LeavesCollection","X.LeavesEndofYear","lvs_with_herbivory","lvs_with_fungus","blackdotFungusPresence","leafarea_avg","sla_1","sla_2","sla_3","sla_4","sla_avg","ndfa","tube_before","tube_after","sample_mg","Calculated.amount","top","bottom","X..Swainsonine","sequenced","Otu4","Otu58","Otu77","Otu86","Otu101","Otu9","Otu11","Otu10","Otu54","Otu42","Otu40","Otu74","Otu72","Otu79","Otu6","Otu70","Otu62","Otu7","Otu99","Otu76","Otu100","bactOtu100","bactOtu101","bactOtu103","bactOtu104","bactOtu105","bactOtu107","bactOtu108","bactOtu110","bactOtu111","bactOtu112","bactOtu114","bactOtu115","bactOtu116","bactOtu117","bactOtu119","bactOtu12","bactOtu120","bactOtu124","bactOtu126","bactOtu127","bactOtu128","bactOtu129","bactOtu130","bactOtu132","bactOtu134","bactOtu135","bactOtu136","bactOtu137","bactOtu139","bactOtu14","bactOtu141","bactOtu142","bactOtu144","bactOtu145","bactOtu146","bactOtu147","bactOtu148","bactOtu149","bactOtu150","bactOtu152","bactOtu153","bactOtu155","bactOtu157","bactOtu158","bactOtu159","bactOtu16","bactOtu161","bactOtu163","bactOtu165","bactOtu166","bactOtu167","bactOtu168","bactOtu169","bactOtu170","bactOtu171","bactOtu172","bactOtu173","bactOtu174","bactOtu175","bactOtu176","bactOtu177","bactOtu178","bactOtu179","bactOtu180","bactOtu181","bactOtu182","bactOtu184","bactOtu185","bactOtu186","bactOtu187","bactOtu188","bactOtu190","bactOtu20","bactOtu21","bactOtu22","bactOtu23","bactOtu26","bactOtu28","bactOtu32","bactOtu40","bactOtu42","bactOtu45","bactOtu46","bactOtu47","bactOtu48","bactOtu5","bactOtu56","bactOtu57","bactOtu6","bactOtu61","bactOtu62","bactOtu65","bactOtu66","bactOtu67","bactOtu68","bactOtu7","bactOtu71","bactOtu76","bactOtu77","bactOtu78","bactOtu82","bactOtu85","bactOtu86","bactOtu87","bactOtu88","bactOtu89","bactOtu9","bactOtu90","bactOtu91","bactOtu92","bactOtu93","bactOtu94","bactOtu97"
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,21,16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treated_plus","good",NA,NA,21,15,13,NA,NA,NA,16,NA,3,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",12,12,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",16,35,33,"",3.129,-1.19,4.24,-28.37,43.45,1.35506551613934,13.8862256311921,4.75,4.55,2.26,0.471,0.549,0.253,NA,NA,"","treated_neg","good",NA,NA,24,15,29,NA,NA,NA,58,NA,NA,15,"",0.56825,0.0991578947368421,0.120659340659341,0.111946902654867,NA,0.110588046017017,85.0806451612903,1320.93,1357.72,36.79,"NF","#VALUE!",7358,0,"yes",407,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",10,10,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",27,67,62,"",4.1,4.2,4.61,-28.57,45.1,1.12439024390244,11,5.25,5.14,2.49,0.645,0.566,0.335,NA,NA,"","untreated_neg","good",NA,NA,63,28,59,NA,NA,NA,161,NA,NA,14,"",0.6365,0.122857142857143,0.11011673151751,0.134538152610442,NA,0.122504008995031,12.6344086021505,1298.5,1333.58,35.08,"NF","#VALUE!",7016,0,"yes",503,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",12,12,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",15,42,33,"y",3.942,0.44,4.48,-30.11,47.49,1.13647894469812,12.0471841704718,2.57,2.2,3,0.45,0.378,0.498,NA,NA,"","treated_neg","good",NA,NA,38,18,32,NA,NA,NA,49,NA,NA,7,"",0.5815,0.175097276264591,0.171818181818182,0.166,NA,0.170971819360924,63.1720430107527,1320.89,1365.09,44.2,"NF","#VALUE!",8840,0,"yes",916,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,27,26,"",NA,NA,NA,NA,NA,NA,NA,2.69,2.75,3.91,0.357,0.371,0.48,NA,NA,"","treated_plus","good",NA,NA,22,14,21,NA,NA,NA,24,NA,NA,10,"",0.552,0.13271375464684,0.134909090909091,0.122762148337596,NA,0.130128331297842,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1264,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",12,11,0.083333333,NA,0,1,1,1,"","9/16/17","10/28/17",16,28,25,"",3.405,0.78,1.97,-29.84,40.8,0.57856093979442,11.9823788546255,2.66,2.27,3.02,0.377,0.324,0.43,NA,NA,"","treated_controlplus","good",NA,NA,25,17,24,NA,NA,NA,46,NA,2,11,"",0.53275,0.141729323308271,0.14273127753304,0.142384105960265,NA,0.142281568933858,58.6021505376344,1240.74,1289.21,48.47,"NF","#VALUE!",9694,0,"yes",101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",13,13,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",11,22,19,"",3.211,2.03,3.62,-29.94,43.36,1.12737464964186,13.5035814388041,1.89,2.19,1.48,0.318,0.3,0.182,NA,NA,"","untreated_plus","good",NA,NA,19,12,16,NA,NA,NA,18,NA,1,5,"",0.45,0.168253968253968,0.136986301369863,0.122972972972973,NA,0.142737747532268,41.8010752688172,1286.52,1325.47,38.95,"3.218","4.82726070",7790,0.062,"yes",2153,26,9,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",14,14,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",11,28,28,"",3.624,2.26,2.42,-30.09,42.06,0.667770419426049,11.6059602649007,2.47,1.45,1.34,0.228,0.2,0.161,NA,NA,"","untreated_neg","good",NA,NA,30,13,19,NA,NA,NA,35,NA,NA,8,"",0.39725,0.0923076923076923,0.137931034482759,0.120149253731343,NA,0.116795993507265,38.7096774193548,1250.59,1282.49,31.9,"NF","#VALUE!",6380,0,"yes",3010,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",12,12,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",12,15,15,"",3.649,2.39,2.83,-29.26,42.33,0.775554946560702,11.6004384762949,1.44,4.04,4.28,0.162,0.367,0.41,NA,NA,"","untreated_plus","good",NA,NA,16,14,14,NA,NA,NA,9,NA,3,5,"",0.48475,0.1125,0.0908415841584158,0.0957943925233645,NA,0.0997119922272601,36.9623655913978,1285.6,1329.7,44.1,"3.291","4.93631634",8820,0.056,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",17,17,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",20,43,35,"",3.749,3.95,3.64,-30.41,42.55,0.970925580154708,11.3496932515337,2.41,5.18,4.09,0.289,0.608,0.437,NA,NA,"","untreated_neg","good",NA,NA,41,21,28,NA,NA,NA,42,NA,3,6,"",0.5835,0.119917012448133,0.117374517374517,0.106845965770171,NA,0.11471249853094,15.994623655914,1244.59,1282.73,38.14,"NF","#VALUE!",7628,0,"yes",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,13,10,"",NA,NA,NA,NA,NA,NA,NA,3.58,5.25,5.02,0.338,0.507,0.508,NA,NA,"","untreated_plus","weak",NA,NA,11,9,11,NA,NA,NA,5,NA,1,NA,"",0.58825,0.094413407821229,0.0965714285714286,0.101195219123506,NA,0.0973933518387212,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,10,"",NA,NA,NA,NA,NA,NA,NA,1.94,2.06,1.96,0.187,0.21,0.286,NA,NA,"","untreated_plus","good",NA,NA,12,13,10,NA,NA,NA,8,NA,NA,1,"",0.42075,0.0963917525773196,0.101941747572816,0.145918367346939,NA,0.114750622499025,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",11,7,0.363636364,NA,0,4,4,1,"brown fuzzy","9/16/17","10/28/17",6,11,9,"",3.723,1.73,2.34,-30.19,40.64,0.628525382755842,10.9159280150416,2.23,3.5,2.77,0.22,0.442,0.351,NA,NA,"","untreated_plus","good",NA,NA,12,11,11,NA,NA,NA,6,NA,NA,3,"",0.50325,0.0986547085201794,0.126285714285714,0.126714801444043,NA,0.117218408083312,45.8333333333333,1320.03,1341.39,21.36,"1.163","1.74460838",4272,0.041,"yes",1887,15,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,6,"",NA,NA,NA,NA,NA,NA,NA,4.06,3.38,3.45,0.435,0.279,0.439,NA,NA,"","treated_plus","good",NA,NA,10,10,8,NA,NA,NA,6,NA,NA,NA,"",0.53825,0.107142857142857,0.0825443786982249,0.127246376811594,NA,0.105644537550892,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",12,12,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",6,26,23,"",3.844,1.38,3.49,-29.79,42.39,0.907908428720083,11.0275754422477,2.31,2.46,1.69,0.372,0.336,0.245,NA,NA,"","controlNeg","good",NA,NA,24,13,22,NA,NA,NA,21,NA,NA,7,"",0.48825,0.161038961038961,0.136585365853659,0.144970414201183,NA,0.147531580364601,50.5376344086022,1249.46,1291.65,42.19,"NF","#VALUE!",8438,0,"yes",2000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",9,NA,NA,NA,NA,NA,NA,NA,NA,"","10/7/17",7,22,18,"",3.387,0.46,2.38,-29.69,42.41,0.702686743430765,12.5214053734869,1.72,1.19,1.55,0.226,0.168,0.173,NA,NA,"","treated_neg","good",NA,NA,20,10,17,NA,NA,NA,24,NA,4,NA,"",0.39175,0.131395348837209,0.141176470588235,0.111612903225806,NA,0.128061574217084,62.9032258064516,1305.62,1339.95,34.33,"NF","#VALUE!",6866,0,"yes",783,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",12,8,0.333333333,NA,0,4,4,2,"black sore contam","9/16/17","10/28/17",8,27,23,"",3.824,0.8,2.09,-29.59,40.67,0.546548117154812,10.635460251046,3.12,2.65,4.25,0.347,0.273,0.419,NA,NA,"","treated_plus","good",NA,NA,26,15,21,NA,NA,NA,22,NA,4,1,"",0.50975,0.111217948717949,0.103018867924528,0.0985882352941176,NA,0.104275017312198,58.3333333333333,1249.41,1291.9,42.49,"NF","#VALUE!",8498,0,"yes",434,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,31,29,"",3.447,-2.06,5.21,-29.64,46.79,1.51145923991877,13.5741224252974,4.24,1.93,2.55,0.517,0.274,0.406,NA,NA,"","treated_plus","good",NA,NA,33,13,24,NA,NA,NA,51,NA,1,11,"",0.54925,0.121933962264151,0.141968911917098,0.15921568627451,NA,0.14103952015192,96.7741935483871,1240.69,1288.98,48.29,"NF","#VALUE!",9658,0,"yes",341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,20,18,"",NA,0.18,NA,0.18,NA,0.70002440914872,12.0407675606696,3.35,2.67,2.24,0.352,0.36,0.248,NA,NA,"","treated_controlneg","good",NA,NA,18,20,14,NA,NA,NA,69,NA,5,NA,"",0.49,0.105074626865672,0.134831460674157,0.110714285714286,NA,0.116873457751372,66.6666666666667,1240.02,1291.99,51.97,"NF","#VALUE!",10394,0,"yes",54,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,42,33,"y",NA,NA,NA,NA,NA,NA,NA,2.04,2.96,3.47,0.27,0.32,0.392,NA,NA,"","treated_neg","good",NA,NA,40,18,30,NA,NA,NA,41,NA,6,1,"",0.4955,0.132352941176471,0.108108108108108,0.112968299711816,NA,0.117809782998798,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15,14,"",3.218,0.71,3.3,-29.72,46.09,1.02548166563083,14.3225605966439,1.84,1.95,2.09,0.169,0.201,0.254,NA,NA,"","untreated_neg","good",NA,NA,15,14,13,NA,NA,NA,13,NA,NA,2,"",0.406,0.0918478260869565,0.103076923076923,0.121531100478469,NA,0.105485283214116,59.5430107526882,1285.85,1299.86,14.01,"NF","#VALUE!",2802,0,"yes",946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",13,12,0.076923077,NA,0,1,1,1,"","9/16/17","10/28/17",7,10,9,"",3.33,1.31,1.74,-29.93,40.78,0.522522522522523,12.2462462462462,4.26,2.18,4.27,0.418,0.262,0.324,NA,NA,"","treated_neg","good",NA,NA,10,11,9,NA,NA,NA,3,NA,NA,1,"",0.501,0.0981220657276995,0.120183486238532,0.0758782201405152,NA,0.0980612573689156,51.4784946236559,1311.4,1352.98,41.58,"NF","#VALUE!",8316,0,"yes",759,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",10,10,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",14,14,12,"",NA,1.34,NA,1.34,NA,0.744905287189946,12.169108278474,3.83,4.31,4.03,0.395,0.536,0.439,NA,NA,"","untreated_neg","good",NA,NA,13,15,11,NA,NA,NA,8,NA,2,NA,"",0.5925,0.10313315926893,0.124361948955916,0.10893300248139,NA,0.112142703568745,51.0752688172043,1285.42,1325.59,40.17,"NF","#VALUE!",8034,0,"yes",5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"18",11,11,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",9,24,23,"",NA,NA,NA,NA,NA,NA,NA,2.7,2.6,2.49,0.366,0.272,0.265,NA,NA,"","controlNeg","good",NA,NA,24,13,21,NA,NA,NA,34,NA,1,15,"",0.47575,0.135555555555556,0.104615384615385,0.106425702811245,NA,0.115532214327395,NA,NA,NA,NA,NA,NA,NA,NA,"yes",291,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
